timestamp,methane,air_quality,temperature,humidity,source_key,risk,is_synthetic
19:22,234.0,218.0,33.2,64.6,0d8d83eb3cfee441e868abd4021e8d28d552a05fd4331b4d0abb9db37f89b1eb,Safe,False
19:22,233.0,216.0,33.2,64.6,5f8d7ff0d8e4d6bd220a5ab757f19ba4a86705a118274fe947cdb842121208c8,Safe,False
19:22,233.0,215.0,33.2,64.6,9bdcc822c4e0d6636b4a6fad84730066ef8c64ad2e983fa65484ac3185a97518,Safe,False
19:22,233.0,215.0,33.2,64.5,a63a0f9c41c9af03e8d65a5e7b80aa540aeda561ac373284a70c3fc534b37248,Safe,False
19:22,233.0,217.0,33.2,64.6,c610536ecf3837708734efad7eb622370d46cf366d57c34ae7ee91832a723cc9,Safe,False
19:22,233.0,215.0,33.2,64.6,e9049496478d6550933156787d3cf62231307733d69515f85b80a336f112dad3,Safe,False
19:22,233.0,214.0,33.2,64.5,c59086f4ad062947aab305f9d18276b8d846cf542c94f4991d79d4222b5818bb,Safe,False
19:22,233.0,210.0,33.2,64.6,977792c1433ed5739ebfc568845b5f4fb0ef59265f1ca2013c620af28988f90b,Safe,False
19:22,233.0,213.0,33.2,64.5,c20a2f071ad185ff74ac1ee85ebdf1713ae2b67921fb99ac163545dfa00ca97f,Safe,False
19:22,234.0,214.0,33.2,64.6,24abc5330251c9cba29d700a9af5c6142861d21d3ab0f3a0e36950bd6180363c,Safe,False
19:22,234.0,213.0,33.1,64.5,82927755ffac005e851c911a58f97c3d21584a991e61badeec2bbcee33bece91,Safe,False
19:22,234.0,212.0,33.2,64.5,e9b001ec14b5ca534fe84b1528b7ca61b1ac9ad1d59e33943edf83093fa1c4b7,Safe,False
19:22,233.0,208.0,33.2,64.5,baac33431c1aeae0dc1ad9350a3d7942a12f50149c1a0b0d28c9087dd85b577e,Safe,False
19:23,233.0,211.0,33.2,64.5,2650438bdbb2b5ee8e33792a99e7d77bb9a4dd397e5ac226af934b33f8f0bfcf,Safe,False
19:23,234.0,213.0,33.2,64.4,a116f07cad0998a0d75e09d02e5268fb08b7531c77aa3e6b6cffb4b986d750bc,Safe,False
19:23,234.0,215.0,33.2,64.5,fdef80cc263a650eef47c78be290b3049ba11d536538e8fea6279fd609b84c04,Safe,False
19:23,234.0,217.0,33.2,64.5,ada599b02bb7aa64cd214cd80176e5e3643ca63d3a66f0d9bfb3e290bf12a362,Safe,False
19:23,233.0,216.0,33.2,64.5,77a74086c57e097f11043eb84b9c04ec26eb39028576eb31e10884add9c61a06,Safe,False
19:23,234.0,211.0,33.2,64.4,1a71b9cd909852d1b686d2ea38d7d53ee5dea46b412f85419e09eb2a348bebf9,Safe,False
19:23,234.0,215.0,33.2,64.5,af522bc4ce88fcd89e04a50a52b036ef832a54beb516c2b5dfb26e6c18f5b35b,Safe,False
19:23,234.0,215.0,33.2,64.4,de84cda9b9cc08c17753e4d1416118b841f0830bea023e28da84edbae923fbf3,Safe,False
19:23,234.0,213.0,33.2,64.5,789cf1abcd25a0f4db728f3be3205e5688bfab7b6f965da0429c30de5eb83998,Safe,False
19:23,234.0,214.0,33.2,64.5,cfec2836dfb23583943f8a4aad4dda0dfa452a066ad4849fd7026c715df94943,Safe,False
19:23,234.0,217.0,33.2,64.4,c69d6e0919e773f2e65600da85c7abbc3f3dd3f9add789eb95e37fc8c4741fc4,Safe,False
19:23,233.0,210.0,33.2,64.5,28b42bbcc0a60e16735d72cd2cf7ffbc1713c0030f6d0f6732854a03cd11f16d,Safe,False
19:23,233.0,208.0,33.2,64.5,be4c950d99c730a8ce1de55d9ef803d5f4cafea1fac072d9c0743ab9bfecaab0,Safe,False
19:23,233.0,207.0,33.2,64.5,2a493991856eef5b7ef72d1e6f8099a0009d8a52af62dd8415fca9849e7f4f94,Safe,False
19:23,233.0,204.0,33.2,64.4,d469a7291450b4c2b54e8fa9b7b36c32cacbd49114c6582c43ec9e133fc96a72,Safe,False
19:23,233.0,199.0,33.2,64.4,a6853be38c8af7250fa91e7f4354222f3a5b024aa96b1155b0a76e956c3b3d22,Safe,False
19:23,233.0,199.0,33.2,64.5,172d347c50b2fb83f8749befb8c1ac176bc726ab3bc7795947b0f25e0b882044,Safe,False
19:23,233.0,201.0,33.2,64.4,c7df30f26b0f7f7c7e9446f3c492aa181a53c6b4158c993f3b57066321e97110,Safe,False
19:23,233.0,204.0,33.2,64.4,563b6f3407119f717d5e99881ba863dff7bcc9e05db717b9cd140a96f5110a20,Safe,False
19:23,233.0,203.0,33.2,64.4,f2d7970ea969dfc380316c9632dbe5565acfc9c93143461ef40079c31771a448,Safe,False
19:23,233.0,206.0,33.2,64.4,c655d13ebd49d046d20e1a12af5d21267ef418b80f908fb1e510d8b16cb5497c,Safe,False
19:23,234.0,210.0,33.3,64.4,1dfb61d5658b55837e7b28845df3a16c19bbe21b01c390fffb08b6634241aae4,Safe,False
19:23,233.0,207.0,33.2,64.4,8857b9d57bd0d0cdd96609ce9d42d7401396962df1932b2865fcb075b226dbee,Safe,False
19:23,233.0,205.0,33.3,64.4,86b5a5910e3902ce02758dd83e89f6ba5c9d1dd0cd4d0b9872d2f2e9d72759eb,Safe,False
19:23,233.0,207.0,33.3,64.3,e042ee461fd7e11c0840e1aa764a6ff73034a487b43d927b6ba2da67ea4f31ed,Safe,False
19:23,233.0,206.0,33.2,64.3,134b1b46c2eb78913941a982a246b11f4025a1ba0ecb9b407d1a6977cdb9747a,Safe,False
19:23,234.0,208.0,33.2,64.3,1ea0bcd8225fc2708e3dc06e772d587d0d17aedeafd1e769aacde89bf5ea4eec,Safe,False
19:23,234.0,211.0,33.3,64.3,987ebfef89084a21ee5096448920adad898fa16a10c63ea3b1ea5b2d6fa2a5c0,Safe,False
19:23,234.0,207.0,33.3,64.3,b74eb1025f43b9e19ddf06eeb2db02e12c5ce512eb49ef2db3b50c5769bb0a6f,Safe,False
19:24,234.0,207.0,33.2,64.4,e9f589a0d35ef6a4b2e07867bfcc1302541c29d6f6caa933832676c4fd4122b5,Safe,False
19:24,234.0,210.0,33.3,64.3,05d8b57c0e7711236beb334a0ceb8be88cd7debf01f81689ba1be840aae752bd,Safe,False
19:24,234.0,211.0,33.2,64.3,df587a7ff1c5de4342415cdff06fb34bc3c2cde0a36ef7d0fc0820c566dc3558,Safe,False
19:24,234.0,210.0,33.3,64.3,b04173fff8874c54ada9b7574de86fcef861b1764b9be80859c38ccb71554c83,Safe,False
19:24,234.0,209.0,33.2,64.3,01fded9db01f3522d996e76320e7ba0f04b95a7fa53db2e0e1029d3133355ec1,Safe,False
19:24,234.0,213.0,33.3,64.4,bb5fb5caf7453a81d90eaed2bfb64b68b782a8fd214a20827a1d29100010852a,Safe,False
19:24,235.0,215.0,33.3,64.3,006cf2f02ecd99802143d9e40656db02aaf7e3973e96034f7b228d4450d3f3c5,Safe,False
19:24,234.0,214.0,33.3,64.4,a13caa50c071edb7e6046c9fc8c241fabc9c01b3aa7b201571f69cadcf4f266b,Safe,False
19:24,234.0,210.0,33.3,64.4,60c2abd95e56b569b7e6ce541332112f68fc1f8924a6350efd66a608d1f0bc37,Safe,False
19:24,234.0,206.0,33.2,64.3,deba16eed159fe7e6a0ffc0452a64fdfeb853f284ba88f2503cfc47811b702e2,Safe,False
19:24,234.0,205.0,33.2,64.3,8170fd6b6eca1208d3f4fdf08b75abe1997a2b4049be5112889b1daae087b8e6,Safe,False
19:24,234.0,203.0,33.3,64.3,575a666e4664fefd419071115876f61d09d7c3282fec002ea51ac49da88a19ee,Safe,False
19:24,234.0,208.0,33.3,64.3,cbb5f4f0df48ad0ab8047e48a159395f97ee6b886aa041e72d6da6f265e6393e,Safe,False
19:24,234.0,205.0,33.3,64.2,166837cf43f52276aa700a4cbf9084a1b01510a8283d81295c1471fbe1ec07f7,Safe,False
19:24,234.0,204.0,33.3,64.3,671fc91e7a450a1dcab0d9de66c09bb5f8e95463b3d40397fcf980dde928731c,Safe,False
19:24,234.0,203.0,33.3,64.3,56e0d13e948cf48a04fdfa250d65d789040514e11f0d9057380aa162cf9b8f76,Safe,False
19:24,234.0,197.0,33.2,64.3,9b51eff0dc7f490c26a38b2fc7c3cd8738f8f04fc2242b790bd6c7f2f3e1bef1,Safe,False
19:24,234.0,197.0,33.3,64.2,1bac3c460fb009de0953924f65ba99d3d02a492f0774cfe4729ff3593aa05edb,Safe,False
19:24,234.0,199.0,33.3,64.4,a670a28c6f7eab30ddc2927291d2dcd72f5c76b9deafe31e2c83ced9008017e5,Safe,False
19:24,234.0,200.0,33.2,64.4,52d71b2358dbcc81168395bff89f6ea161e3e2bcce105c59bb3fb6f6b29cbca9,Safe,False
19:24,234.0,199.0,33.3,64.3,a5ec04dd7adf732498999fc79acd24a0f05d2079d00ad481439e01e3c27d2503,Safe,False
19:24,234.0,200.0,33.2,64.3,37ccf6f92822e6a916255fba402f4319e6c75f7cc5584f25f83a9ba637243fba,Safe,False
19:24,234.0,203.0,33.3,64.3,7137b738103c14064425cee9b35235a2054c0ce7acc52b0b6c55f432d010ac53,Safe,False
19:24,235.0,207.0,33.3,64.3,64bee2f7e24e585eff8adc45ee039fc164c44ac138a15dc81b4fb8a2e15da652,Safe,False
19:26,235.0,200.0,33.2,64.4,c5cb8670ac8333417c8aa498bef9a6e0db3b3237a52ad4e38c8f053fec0dbb1f,Safe,False
19:33,237.0,190.0,33.0,64.9,252a772892612939005a824e7e97c92efaeddf0a604e07f561ec67e17948bc44,Safe,False
19:38,266.0,219.0,33.1,65.4,e7187e93c5d8cdf488a4b2f4053cdd20cfaa42a2038a13b9e981a939e874ff5e,Safe,False
19:43,263.0,223.0,33.3,65.9,86d2211373aef1104cd757b3c8b3d6ad71dc8d5230ba0a5595376acb5c371c99,Safe,False
19:48,253.0,225.0,33.3,66.6,b8215e9913bcaec1ce14c5a0a427f4e6df32b1bf6b57376d04829a01e8c0f927,Safe,False
19:53,252.0,200.0,33.3,67.1,8a8da6008a2d058b7f504675970deb8eb6dd92edbb016a39fccca6e32149305b,Safe,False
19:58,253.0,196.0,33.2,67.6,3c23455a7a3050a6bf422fc13ef09866870a2dc0355723969c770b1924a5adfa,Safe,False
20:03,253.0,200.0,33.4,66.7,06965c133ad7403e0693cdadeb2c23401acc3d365ef3f6270e86c086b80d2743,Safe,False
20:08,255.0,200.0,33.5,66.5,ad24bc736a9284a12703eac717d414d748eb422e2375c5bd4292080411f347a1,Safe,False
20:13,246.0,183.0,33.6,65.4,52fbf2b7ce8be46dd1ae9f5219bc3cf62559e399f122eed128f6167205c1d5e3,Safe,False
20:25,252.0,178.0,33.8,64.9,a6876324f924318f5041b652509e9d0ce3f30cab450472c3af31713b96cdd4f1,Safe,False
20:25,255.0,173.0,33.8,64.2,c5147fb8e70a984121deb3af02a16042d2810a6a5d194ee50f269eb3f67921d6,Safe,False
20:27,256.0,162.0,33.6,65.4,38b8b08ea54b76588f02e900abe83e360c1b03fed5c6f480d5281a6a56e8de4a,Safe,False
20:28,246.0,151.0,33.5,65.5,e69eccb7596090ac6db02642fdc428003d0ae998090c10061c8708e78e7800c7,Safe,False
20:29,246.0,155.0,33.5,65.6,686c7e29deae9e835a081e9965e66ecca0aa9adf36f13ff869bdf42ab9642b0d,Safe,False
20:30,247.0,165.0,33.5,65.5,36f338076e558dac5f7453b6a1e001d69f0ad4c066c1286a5799da197efcd072,Safe,False
20:31,247.0,154.0,33.5,65.5,e413ddf52c299541c50853609235fd83598a5262f845c73695968dc1ff696ce2,Safe,False
20:32,247.0,159.0,33.5,65.6,4556c691d0f9eebf8dbcfac6c03e5f48cf80ddd7811cc39f558de556a2c8bd6d,Safe,False
20:33,247.0,155.0,33.5,65.6,fefb4c1eb7992f498c4af4d2924ebcde8abef17dda4f6804d352d88b3e2c53f3,Safe,False
20:34,247.0,156.0,33.5,65.8,dc4554eb15b61e8d8e8a8e265e8a02e3290e56675118ab0b25d1f66cb754ac87,Safe,False
20:35,247.0,158.0,33.4,66.0,32fde90101ba7877fa9efeb37478e4515df679ca6079015dd48c0b3da12d125c,Safe,False
20:36,248.0,163.0,33.4,66.0,f905b2c5f6578213a8cc2e2e0782820d34c6012c8b3458fb677b3eecb599f158,Safe,False
20:37,248.0,164.0,33.4,66.0,96ca576161e00cc6f4b9d43919faf87744b6a61b1db44db4f9c5d076e14da40b,Safe,False
20:38,247.0,155.0,33.4,66.2,76745c021fa18c8947c24abd3be98a61242920510ae99ddf29f94fc4522116ab,Safe,False
20:39,248.0,157.0,33.5,66.1,a83f0a2df0e479f1a75f03fd19e78d06088c69c71050656337a12bf8d0f0a457,Safe,False
20:40,248.0,160.0,33.4,66.1,e43cb85dd23ee9afb383ae76f5dd6c0ac4764cf4119633f1579686502fa34efd,Safe,False
20:41,248.0,162.0,33.5,66.1,3f437fa686189848176cb91a49f20e8bf2535462c9353d2618e5aa43c092b705,Safe,False
20:42,249.0,166.0,33.4,66.1,8c2997de83b8374ba5a0ed2912975fbf150ec8e7d8012e836941d76537dbb4ca,Safe,False
20:43,248.0,164.0,33.4,66.1,6c8ab636a53783e0409b665ff08ec0b560fd39727e529875d784db2fd1de9e13,Safe,False
20:44,248.0,193.0,33.5,66.1,64618a4631356916a150a4235f77f6274652eb119e943e5b3b82ddc6356fd1fd,Safe,False
20:45,249.0,193.0,33.4,66.1,519ce42d4dffccf786e8118808a7befba4f3e963f4735da629d02d9afbe7179d,Safe,False
20:46,248.0,187.0,33.4,66.3,b11a2f2df5e911c65cb3d843c37058123711ffd8718b3971de52534890ddd6eb,Safe,False
20:47,248.0,182.0,33.4,66.2,2dcdb4b1bdcdbada45cda8fc1c6bf06bac8435d342f8c4636db94dcca63c2ab9,Safe,False
20:48,249.0,187.0,33.4,66.4,6c345f42387c85b93a61cf06e3b26b355829b4679b1135ef9bf0571ac7723f93,Safe,False
20:48,248.0,180.0,33.4,66.4,d7587df6efae12eabeb376feddd8563c25129e96b2fe51714b7d5280c359fe14,Safe,False
20:49,247.0,177.0,33.4,66.5,ca88ef7f2622beca2b3d788f495f89dced135fe90318e60670cbd27f12241353,Safe,False
20:50,238.0,167.0,33.3,66.7,3353d4ea18be056eada3590646d8da13a888c1cbe68c18a076dfa120b7ca8b60,Safe,False
20:51,239.0,163.0,33.4,66.6,aec72f3e836f2953ee438b94173e893762f80edbdd4c36ee7a6e8380d51a5e2e,Safe,False
20:52,239.0,158.0,33.4,66.5,d187a797847f3fa004e670d11b002765831fc674fa02c935381f097043362898,Safe,False
20:52,240.0,163.0,33.4,66.4,a5d0a1d9e38cc4d588e5a01bf162f8203343e0f82ac773a0756a3b9eeb6fab4a,Safe,False
20:53,241.0,159.0,33.5,66.4,d27dacd32a69dabf3821614bf2b75190947b1bf8c7f3bd7662ad07340c096321,Safe,False
20:54,242.0,167.0,33.4,66.6,9a81f5704fc06e4365cc5877dadc9a36daa180dd43d2535787e368dc67c231f4,Safe,False
20:55,290.0,198.0,33.4,66.4,cfeb6745ba2fdca0ac6e782d1ca52ff856259c2d28dfd9c26de044273290a2b7,Safe,False
20:55,281.0,208.0,33.3,66.6,85040276b60b0faa6ec613c3212304023f61fee58d8a04fa0a810608758b9ddc,Safe,False
20:56,280.0,204.0,33.3,66.7,f07e31e2f8824cf51248965205d64c0d2e3d6d470a79b7aeeff22763a702e62c,Safe,False
20:57,275.0,205.0,33.2,67.0,ddb52bf2983babae389b4d4953f6b6561e0eb5242b9a3730030be2cd26c45e2f,Safe,False
20:57,272.0,203.0,33.2,67.2,54103adc1d54b7c5d8d1929f391c0622e7a528b2f00505258284e1ab003615ea,Safe,False
20:58,268.0,196.0,33.2,67.1,fab6df96563858377083dda0525ea383c240bc21aaafaadb47cdeb24934944f5,Safe,False
20:59,294.0,214.0,33.3,67.3,790cb79f2d4848399f41de30a00cb63d03980ff55c46e875cf81c8040795fbd3,Safe,False
21:00,287.0,208.0,33.2,67.3,29c9dd6b88dc6bef4c3cde5f81d667ad2c0d5e59edcc67466c3105b5a150f06e,Safe,False
21:00,285.0,208.0,33.2,67.5,63487bc3f6c2924fda5458409128a126b1114a99531afba90fbbbc1e2eda9f98,Safe,False
21:01,283.0,212.0,33.2,67.6,21d18a1228da446e14526de3372fc19b9fc745e33eb3806f3f284a589e485b9c,Safe,False
21:02,281.0,205.0,33.1,68.0,c6138f22dd6b5ff87302924161511dec6de0ae7bd6928dc5e5f7b993c9c8a871,Safe,False
21:02,279.0,204.0,33.1,68.0,c9c9bc64aa035a8237a1ed623f1ab15c3111f8ba5480b016ed16ec007532bfa2,Safe,False
21:03,277.0,202.0,33.1,68.1,c5dcb4216c090097ec803890596570f8c10cc6ee07fde61bd04907b26eb9d3ed,Safe,False
21:14,269.0,182.0,33.0,69.3,31ba712bbe0604b78f2e8cc8acbcd611de046e1fc574da98197b72320b71cf46,Safe,False
21:15,329.0,243.0,32.9,69.3,1e9d5281f38fa3018b51426647a39564bd95cd26c141653b4a7f140059fea8fc,Safe,False
21:16,330.0,250.0,32.9,69.3,dc7267039b18df9d9fc7870447c61c1dd0babe02ea507d88c442ffcf1e23d842,Safe,False
21:17,336.0,256.0,32.9,69.3,d7e645b256a17915d6c134d97221f2801ec5372485bde41f40e78fca8c38dc78,Safe,False
21:17,328.0,252.0,33.0,69.4,2342591f161396b1bf4358d3870cc21e0e9d8e8fe9682dcc826fe919c4448447,Safe,False
21:19,266.0,199.0,33.0,69.6,d843bb3e9c1b75f7676c1a356d97a85680a5ec52ba6f556538c5524526c8285c,Safe,False
21:19,278.0,207.0,33.0,69.6,63f912112cfe2715e40f5579fd280b28f5eea0710940b01427e66ecc235796a0,Safe,False
21:20,279.0,203.0,33.0,69.6,488c0324babf0208e445b93c415fb00d078b387d347fd489aff0e9ecb90c3ac8,Safe,False
21:21,286.0,214.0,33.0,69.6,c14c5bf3b83c5051827770a14d848ac4f3547e05aba240fa12380b52cf915f24,Safe,False
21:22,280.0,206.0,33.1,69.6,c4dc6246ab7e919b45f6e71980b295467a63f6ad2dad707ed9f577edccbde5d5,Safe,False
21:22,277.0,207.0,33.1,69.5,e68be8c6e34d9aef6486a789f4d55fa286e3d85e0595b8b3d2acab10b660c0b4,Safe,False
21:23,257.0,196.0,33.1,69.3,55e52cde9d367012c65c52b2bd2562d890851fe8d3f90994fe700be440dcceec,Safe,False
21:24,252.0,178.0,33.0,69.5,c561257db77e10ce764d55197d8f18a88aca9503e83d1262cf3c5f60f8d8e9c8,Safe,False
21:24,265.0,188.0,33.0,69.6,050a77ae69c48dc41f608e367f39aa5cd221e062ced70649306c0906859a3cce,Safe,False
21:25,263.0,190.0,32.9,69.7,8b8e7ec2cc2c4a19342b1fd42d53c62a582ddf91000ad433716b823c7bfb5d84,Safe,False
21:26,265.0,191.0,32.9,70.0,ca91fe2cc21ec3d7277f3c33e76fd5a312b015337e0dceee8262f034ad91a0d4,Safe,False
21:27,264.0,191.0,32.9,70.0,0bd1540d135e29a1402bac3206997041312c5572ec5ca54c871b2ddac3abb0a5,Safe,False
21:27,261.0,182.0,32.9,70.1,38ad4eab99cf773be0c1af52f1e378bec008790fba918de34d17f4552765d666,Safe,False
21:28,266.0,190.0,33.0,70.1,3abf0a267484275e641975d01e91fcd006a63feabd9569a41557dadc8fe06028,Safe,False
21:29,266.0,197.0,32.9,70.2,755e46e148f6100484547b96d1899d482db28013e9b79c3acec93a8d85fae546,Safe,False
21:29,264.0,188.0,33.0,70.2,56ab99608ba11ebe3f2f7715c1e6ac4f1acb5cdf8d1f0ed98d0ec4d9bf009282,Safe,False
21:30,239.0,177.0,33.0,70.1,04ce1f677a956259cd9ea42fe1a3052afc0fc06a2cfd0709e45c3084fc496e43,Safe,False
21:31,241.0,170.0,33.0,69.9,e89ac864b15a89624b5bb9b4873a525f251f45e0d5f21e19ac43254dfd6295cf,Safe,False
19:37,279.0,312.0,32.7,65.1,04166ebf25fed7dfb720b5d3eff3f5f377821874caae3d61949cdc4cd365683a,Safe,False
19:37,299.0,337.0,32.7,65.1,d22be609576b7a7428d947b54f74d5ef7a7a741301137f20650eb123d8a7f237,Safe,False
19:37,298.0,342.0,32.7,65.0,8f3e94750fc423da99fd53c48e60bdb6fb81cb4cf94d2c509b90ba76349da051,Safe,False
19:37,298.0,348.0,32.8,65.9,6460070d12daf4dfe07a21167611314f64474264b358d54326be7166a4b6612b,Safe,False
19:37,298.0,349.0,32.8,65.8,a1b9df0d4d9d7c69a1097385d943bac76f52d4bd75e7e028857d0e8955951390,Safe,False
19:37,292.0,342.0,32.7,65.1,51761f90f71582962950368747550710506f30fa46c2c5418e784f42c11d0406,Safe,False
19:38,288.0,339.0,32.7,64.9,5fad967b9f8331433d4f2b4fb7b016db89026bab7aebfa523c71b23db0f48b39,Safe,False
19:38,288.0,348.0,32.8,65.7,7d11100018cc858c14c70e69a34b8e425b8cddf3bdd7b279bd9eeffd45586e24,Safe,False
19:38,287.0,347.0,32.8,65.0,23db55962cf104a6af763d7f0469f765e732b2b3be0ff0efde719a47bb3a8f16,Safe,False
19:38,284.0,353.0,32.8,65.7,2a034f1283623f94bc9fe12a9ebd2f13f36ec8d187e523c7a40d4c7a91907bcc,Warning,False
19:38,285.0,351.0,32.8,65.7,0ac1327cffec383588cacc0d84e49c62882dcd2cd1d4a8a4a92e98d3d18e2de3,Warning,False
19:38,285.0,354.0,32.7,65.0,854ec4ad7eb0975b0808c301803baf321e2d1e1ec5110d79868350e91f24ad61,Warning,False
19:38,286.0,357.0,32.7,65.0,6af75889435b3cf7d0055ef0915b6cbc1754132f336522fff55389732ac28849,Warning,False
19:38,285.0,360.0,32.7,65.0,6dd1639726f573062a417a9da15347af70f07815d7abfe4170d00f7938a4f8dd,Warning,False
19:38,287.0,363.0,32.8,65.0,41c5305c4247328c912a5ba11853b7fe328844ed5d8cc11024a1f2555ef9e1ca,Warning,False
19:38,288.0,364.0,32.8,65.0,dbdb4132839963653264c265317f6e192e9bc0475b0c7bba3e526ebb65a627d2,Warning,False
19:39,289.0,360.0,32.7,64.9,c179eefed1f6381103f675f98ec41aa0f3e314abc3662d6143f4086eb7fa99f1,Warning,False
19:39,289.0,359.0,32.8,65.5,15e8845cc093f4baab00ce483822a71974b01b7e35914b50665430c09ae2a921,Warning,False
10:47,281.0,471.0,32.8,64.1,461a243f78b964fb3019db846518bdf42f2d01a62b610aefc846e85e4fc3aaff,Warning,False
10:48,276.0,465.0,32.8,64.0,aa011b81cdb03ef8cd1339e5b3ea50bb86afa9a5209e09b30580e9cfac7c860b,Warning,False
10:48,278.0,463.0,32.8,63.8,8a65ffab72724cdd2a16e8f787e58f56a476cc32752f792a524254f32e9ef94d,Warning,False
10:48,277.0,455.0,32.8,63.8,ca2447db2799ee967b9b61efcdd632b1622b0450726e41bb9805c1a713c5fbc3,Warning,False
10:49,279.0,457.0,32.8,63.6,6e3715c30ededae33c2d507852dd0f4540a9a9dfd8a7a9b697559af00cf20c8e,Warning,False
10:49,279.0,443.0,32.8,63.7,cfdd9b71e9560634256bc8094f217263cc0acba82621fad1e675ff658d2134a7,Warning,False
10:50,280.0,426.0,32.9,63.4,d2630700f84d4cb4f8dbf14b2fd48d621a1271dd7a43c3918bac712525a2e619,Warning,False
10:50,282.0,422.0,32.9,63.4,c88103d2d933e0c3d83a5fa7539c5a7c9804ce9c1825a26cd65a4d9d696fb734,Warning,False
10:50,284.0,415.0,32.9,63.2,b97a5bfc9c8677d774d9ac2b19810039179a146281b4a9abf072874f027cb562,Warning,False
10:51,284.0,415.0,32.9,63.1,a0de6f58859e4a930dc2d773c4a574eefb8d0745029ef39bc35ed321a13c11e5,Warning,False
10:51,284.0,415.0,32.9,62.9,c37759297c070cbc7c8b1022ebe551eb6a30497bb15710ecee20bcfc77b8bf55,Warning,False
10:51,284.0,405.0,32.9,62.9,92c61811e1e02570c406cc0060eb4cfc2266149d05f5deb2057a1d4552d139e9,Warning,False
10:52,284.0,410.0,32.9,62.9,6c621be1b05b604b00f244137b9dac590be44d08f80cd24b7d310150f7cd4a85,Warning,False
10:52,284.0,407.0,32.9,62.9,a061c705e564878a04ed2a922d934d5a4473d73282bc86449aedffc4769eee74,Warning,False
10:52,284.0,398.0,32.9,62.8,238b66601b62ab602873a334ebd6a56edfe9985bebc8b40edb093b90c3053b91,Warning,False
10:53,285.0,392.0,32.9,62.8,874cbe2920221c225def2c49564d175f235cac7567098ccddf52b79ff11efeeb,Warning,False
